loan_id,month_index,reporting_month,origination_month,loan_age_months,remaining_term_months,original_balance,current_balance,interest_rate,credit_score_band,ltv_band,dti_band,state,loan_purpose,occupancy_type,property_type,servicer_name,current_status,days_past_due,modification_flag,prepayment_flag,default_flag,loss_severity_band,last_updated_at,source_system,document_status,next_3m_delinquency_flag,next_6m_delinquency_flag,next_12m_default_flag,next_12m_prepayment_flag,next_state,exception_required,exception_type,fully_missing_test_col
L101117,1,2023-12-01,2023-11-01,1,239,250000.0,248750.0,6.998,<600,80-90,43-50,MI,purchase,investment,multi_family,ServicerC,current,0,0,0,0,,2023-12-04,LOS2,complete,0,0,0,0,current,0,,
L101117,2,2024-01-01,2023-11-01,2,238,250000.0,247506.25,,<600,80-90,43-50,MI,purchase,investment,multi_family,ServicerC,current,0,0,0,0,,2024-01-04,ServicerFeed,complete,0,0,0,0,current,0,,
L101117,3,2024-02-01,2023-11-01,3,237,250000.0,246268.72,6.998,<600,80-90,43-50,MI,purchase,investment,multi_family,ServicerC,current,0,0,0,0,,2024-02-01,ServicerFeed,pending,0,0,0,0,current,0,,
L101117,4,2024-03-01,2023-11-01,4,236,250000.0,245037.38,6.998,<600,80-90,43-50,MI,purchase,investment,multi_family,ServicerC,current,0,0,0,0,,2024-03-03,LOS1,complete,1,0,0,0,current,0,,
L101117,5,2024-04-01,2023-11-01,5,235,250000.0,243812.19,,<600,80-90,43-50,MI,purchase,investment,multi_family,ServicerC,current,0,0,0,0,,2024-04-03,LOS1,complete,0,0,0,0,current,0,,
L101117,6,2024-05-01,2023-11-01,6,234,250000.0,242593.13,,<600,80-90,43-50,MI,purchase,investment,multi_family,ServicerC,current,0,0,0,0,,2024-05-03,LOS1,complete,0,0,0,0,current,0,,
L101117,7,2024-06-01,2023-11-01,7,233,250000.0,242350.53,,<600,80-90,43-50,MI,purchase,investment,multi_family,ServicerC,delinquent_30_60,60,0,0,0,,2024-06-05,LOS1,complete,0,0,0,0,delinquent,0,,
L101117,8,2024-07-01,2023-11-01,8,232,250000.0,242108.18,6.998,<600,80-90,43-50,MI,purchase,investment,multi_family,ServicerC,delinquent_30_60,30,0,0,0,,2024-07-05,ServicerFeed,complete,0,0,0,0,delinquent,0,,
L101117,9,2024-08-01,2023-11-01,9,231,250000.0,241866.08,6.998,<600,80-90,43-50,MI,purchase,investment,multi_family,ServicerC,delinquent_90_plus,90,0,0,0,,2024-08-01,ServicerFeed,pending,0,1,0,0,delinquent,0,,
L101117,10,2024-09-01,2023-11-01,10,230,250000.0,241624.21,6.998,<600,80-90,43-50,MI,purchase,investment,multi_family,ServicerC,delinquent_30_60,60,0,0,0,,2024-09-04,ServicerFeed,missing,0,1,1,0,delinquent,0,,
L101117,11,2024-10-01,2023-11-01,11,229,250000.0,241382.59,6.998,<600,80-90,43-50,MI,purchase,investment,multi_family,ServicerC,delinquent_30_60,30,0,0,0,,2024-10-01,LOS2,complete,0,0,1,0,delinquent,0,,
L101117,12,2024-11-01,2023-11-01,12,228,250000.0,240175.67,,<600,80-90,43-50,MI,purchase,investment,multi_family,ServicerC,current,0,0,0,0,,2024-11-01,LOS2,complete,1,0,0,0,current,1,missing_rate,
L101118,1,2023-11-01,2023-10-01,1,239,350000.0,350000.0,5.306,660-700,70-80,20-30,FL,purchase,primary,single_family,ServicerD,prepaid,0,0,1,0,,2023-11-01,LOS2,complete,0,0,0,0,prepaid,0,,
L101120,1,2023-10-01,2023-09-01,1,359,250000.0,248750.0,6.503,780+,80-90,36-43,FL,refinance,primary,single_family,ServicerB,current,0,0,0,0,,2023-10-04,ServicerFeed,complete,0,0,0,0,current,0,,
L101120,2,2023-11-01,2023-09-01,2,358,250000.0,247506.25,6.503,780+,80-90,36-43,FL,refinance,primary,single_family,ServicerB,current,0,0,0,0,,2023-11-03,ServicerFeed,missing,0,0,0,0,current,0,,
L101120,3,2023-12-01,2023-09-01,3,357,250000.0,246268.72,6.503,780+,80-90,36-43,FL,refinance,primary,single_family,ServicerB,current,0,0,0,0,,2023-12-01,LOS1,complete,0,0,0,0,current,0,,
L101120,4,2024-01-01,2023-09-01,4,356,250000.0,245037.38,6.503,780+,80-90,36-43,FL,refinance,primary,single_family,ServicerB,current,0,0,0,0,,2024-01-04,LOS1,complete,0,0,0,0,current,0,,
L101120,5,2024-02-01,2023-09-01,5,355,250000.0,243812.19,6.503,780+,80-90,36-43,FL,refinance,primary,single_family,ServicerB,current,0,0,0,0,,2024-02-03,LOS2,complete,0,0,0,0,current,0,,
L101120,6,2024-03-01,2023-09-01,6,354,250000.0,242593.13,6.503,780+,80-90,36-43,FL,refinance,primary,single_family,ServicerB,current,0,0,0,0,,2024-03-03,LOS2,complete,0,0,0,0,current,0,,
L101120,7,2024-04-01,2023-09-01,7,353,250000.0,241380.16,,780+,80-90,36-43,FL,refinance,primary,single_family,ServicerB,current,0,0,0,0,,2024-04-04,LOS1,pending,0,0,0,0,current,0,,
L101120,8,2024-05-01,2023-09-01,8,352,250000.0,240173.26,,780+,80-90,36-43,FL,refinance,primary,single_family,ServicerB,current,0,0,0,0,,2024-05-04,ServicerFeed,complete,0,0,0,0,current,0,,
L101120,9,2024-06-01,2023-09-01,9,351,250000.0,238972.39,,780+,80-90,36-43,FL,refinance,primary,single_family,ServicerB,current,0,0,0,0,,2024-06-01,ServicerFeed,complete,0,0,1,0,current,1,missing_rate,
L101120,10,2024-07-01,2023-09-01,10,350,250000.0,237777.53,6.503,780+,80-90,36-43,FL,refinance,primary,single_family,ServicerB,current,0,0,0,0,,2024-07-04,LOS1,complete,0,0,0,0,current,0,,
L101120,11,2024-08-01,2023-09-01,11,349,250000.0,236588.64,6.503,780+,80-90,36-43,FL,refinance,primary,single_family,ServicerB,current,0,0,0,0,,2024-08-01,LOS2,complete,0,0,0,0,current,0,,
L101120,12,2024-09-01,2023-09-01,12,348,250000.0,235405.7,6.503,780+,80-90,36-43,FL,refinance,primary,single_family,ServicerB,current,0,0,0,0,,2024-09-03,LOS1,complete,0,0,0,0,current,0,,
L101121,1,2023-06-01,2023-05-01,1,239,200000.0,199000.0,6.011,600-660,<60,36-43,PA,purchase,investment,single_family,ServicerD,current,0,0,0,0,,2023-06-03,LOS1,complete,0,0,0,0,current,0,,
L101121,2,2023-07-01,2023-05-01,2,238,200000.0,198005.0,6.011,600-660,<60,36-43,PA,purchase,investment,single_family,ServicerD,current,0,0,0,0,,2023-07-01,ServicerFeed,complete,0,0,0,0,current,0,,
L101121,3,2023-08-01,2023-05-01,3,237,200000.0,197014.98,6.011,600-660,<60,36-43,PA,purchase,investment,single_family,ServicerD,current,0,0,0,0,,2023-08-04,LOS1,complete,0,0,0,0,current,0,,
L101121,4,2023-09-01,2023-05-01,4,236,200000.0,196029.9,6.011,600-660,<60,36-43,PA,purchase,investment,single_family,ServicerD,current,0,0,0,0,,2023-09-02,LOS2,missing,1,0,0,0,current,0,,
L101121,5,2023-10-01,2023-05-01,5,235,200000.0,195049.75,6.011,600-660,<60,36-43,PA,purchase,investment,single_family,ServicerD,current,0,0,0,0,,2023-10-05,LOS1,complete,0,1,0,0,current,0,,
L101121,6,2023-11-01,2023-05-01,6,234,200000.0,194074.5,6.011,600-660,<60,36-43,PA,purchase,investment,single_family,ServicerD,current,0,0,0,0,,2023-11-02,LOS1,pending,0,0,0,0,current,0,,
L101121,7,2023-12-01,2023-05-01,7,233,200000.0,193104.13,,600-660,<60,36-43,PA,purchase,investment,single_family,ServicerD,current,0,0,0,0,,2023-12-03,LOS2,complete,0,1,0,0,current,0,,
L101121,8,2024-01-01,2023-05-01,8,232,200000.0,192138.61,6.011,600-660,<60,36-43,PA,purchase,investment,single_family,ServicerD,current,0,0,0,0,,2024-01-01,LOS1,complete,0,0,0,0,current,0,,
L101121,9,2024-02-01,2023-05-01,9,231,200000.0,191177.92,6.011,600-660,<60,36-43,PA,purchase,investment,single_family,ServicerD,current,0,0,0,0,,2024-02-02,LOS1,complete,0,0,0,0,current,0,,
L101121,10,2024-03-01,2023-05-01,10,230,200000.0,190222.03,6.011,600-660,<60,36-43,PA,purchase,investment,single_family,ServicerD,current,0,0,0,0,,2024-03-05,ServicerFeed,complete,0,0,0,0,current,0,,
L101121,11,2024-04-01,2023-05-01,11,229,200000.0,190031.8,,600-660,<60,36-43,PA,purchase,investment,single_family,ServicerD,delinquent_30_60,30,0,0,0,,2024-04-02,LOS1,complete,0,0,0,0,delinquent,0,,
L101121,12,2024-05-01,2023-05-01,12,228,200000.0,189081.65,6.011,600-660,<60,36-43,PA,purchase,investment,single_family,ServicerD,current,0,0,0,0,,2024-05-03,LOS2,pending,0,0,0,0,current,0,,
L101122,1,2023-12-01,2023-11-01,1,239,150000.0,150000.0,7.543,740-780,70-80,36-43,PA,refinance,investment,single_family,ServicerA,prepaid,0,0,1,0,,2023-12-01,LOS2,complete,0,0,0,0,prepaid,0,,
L101123,1,2023-05-01,2023-04-01,1,359,350000.0,348250.0,7.315,700-740,70-80,36-43,MI,purchase,primary,condo,ServicerA,current,0,0,0,0,,2023-05-04,ServicerFeed,complete,0,0,0,0,current,0,,
L101123,2,2023-06-01,2023-04-01,2,358,350000.0,346508.75,7.315,700-740,70-80,36-43,MI,purchase,primary,condo,ServicerA,current,0,0,0,0,,2023-06-04,ServicerFeed,complete,0,0,0,0,current,0,,
L101123,3,2023-07-01,2023-04-01,3,357,350000.0,344776.21,,700-740,70-80,36-43,MI,purchase,primary,condo,ServicerA,current,0,0,0,0,,2023-07-04,ServicerFeed,complete,0,0,0,0,current,0,,
L101123,4,2023-08-01,2023-04-01,4,356,350000.0,343052.33,7.315,700-740,70-80,36-43,MI,purchase,primary,condo,ServicerA,current,0,0,0,0,,2023-08-04,ServicerFeed,pending,0,1,1,0,current,0,,
L101123,5,2023-09-01,2023-04-01,5,355,350000.0,341337.06,7.315,700-740,70-80,36-43,MI,purchase,primary,condo,ServicerA,current,0,0,0,0,,2023-09-03,LOS2,complete,0,0,0,0,current,0,,
L101123,6,2023-10-01,2023-04-01,6,354,350000.0,339630.38,7.315,700-740,70-80,36-43,MI,purchase,primary,condo,ServicerA,current,0,0,0,0,,2023-10-04,LOS1,complete,0,0,0,0,current,0,,
L101123,7,2023-11-01,2023-04-01,7,353,350000.0,337932.23,7.315,700-740,70-80,36-43,MI,purchase,primary,condo,ServicerA,current,0,0,0,0,,2023-11-03,ServicerFeed,complete,0,0,0,0,current,0,,
L101123,8,2023-12-01,2023-04-01,8,352,350000.0,336242.57,7.315,700-740,70-80,36-43,MI,purchase,primary,condo,ServicerA,current,0,0,0,0,,2023-12-03,ServicerFeed,complete,0,0,0,0,current,0,,
L101123,9,2024-01-01,2023-04-01,9,351,350000.0,334561.35,7.315,700-740,70-80,36-43,MI,purchase,primary,condo,ServicerA,current,0,0,0,0,,2024-01-05,LOS1,complete,0,0,1,0,current,0,,
L101123,10,2024-02-01,2023-04-01,10,350,350000.0,332888.55,7.315,700-740,70-80,36-43,MI,purchase,primary,condo,ServicerA,current,0,0,0,0,,2024-02-01,ServicerFeed,complete,0,0,0,0,current,0,,
L101123,11,2024-03-01,2023-04-01,11,349,350000.0,331224.1,7.315,700-740,70-80,36-43,MI,purchase,primary,condo,ServicerA,current,0,0,0,0,,2024-03-01,LOS1,complete,0,0,0,0,current,0,,
L101123,12,2024-04-01,2023-04-01,12,348,350000.0,330892.88,7.315,700-740,70-80,36-43,MI,purchase,primary,condo,ServicerA,delinquent_30_60,30,0,0,0,,2024-04-05,LOS1,complete,0,0,0,0,delinquent,0,,
L101124,1,2023-04-01,2023-03-01,1,179,400000.0,398000.0,7.194,600-660,<60,<20,FL,purchase,primary,single_family,ServicerA,current,0,0,0,0,,2023-04-02,LOS1,complete,0,0,0,0,current,0,,
L101124,2,2023-05-01,2023-03-01,2,178,400000.0,396010.0,7.194,600-660,<60,<20,FL,purchase,primary,single_family,ServicerA,current,0,0,0,0,,2023-05-05,LOS1,complete,0,0,0,0,current,0,,
L101124,3,2023-06-01,2023-03-01,3,177,400000.0,394029.95,7.194,600-660,<60,<20,FL,purchase,primary,single_family,ServicerA,current,0,0,0,0,,2023-06-04,LOS1,complete,0,1,0,0,current,0,,
L101124,4,2023-07-01,2023-03-01,4,176,400000.0,392059.8,7.194,600-660,<60,<20,FL,purchase,primary,single_family,ServicerA,current,0,0,0,0,,2023-07-05,LOS2,complete,0,1,0,0,current,0,,
L101124,5,2023-08-01,2023-03-01,5,175,400000.0,390099.5,7.194,600-660,<60,<20,FL,purchase,primary,single_family,ServicerA,current,0,0,0,0,,2023-08-03,ServicerFeed,complete,0,0,0,0,current,0,,
L101124,6,2023-09-01,2023-03-01,6,174,400000.0,388149.0,7.194,600-660,<60,<20,FL,purchase,primary,single_family,ServicerA,current,0,0,0,0,,2023-09-02,ServicerFeed,complete,0,0,0,0,current,0,,
L101124,7,2023-10-01,2023-03-01,7,173,400000.0,386208.26,,600-660,<60,<20,FL,purchase,primary,single_family,ServicerA,current,0,0,0,0,,2023-10-02,LOS1,complete,0,0,0,0,current,0,,
L101124,8,2023-11-01,2023-03-01,8,172,400000.0,384277.22,7.194,600-660,<60,<20,FL,purchase,primary,single_family,ServicerA,current,0,0,0,0,,2023-11-01,LOS1,complete,1,0,0,0,current,0,,
L101124,9,2023-12-01,2023-03-01,9,171,400000.0,384277.22,,600-660,<60,<20,FL,purchase,primary,single_family,ServicerA,prepaid,0,0,1,0,,2023-12-02,ServicerFeed,complete,0,0,0,0,prepaid,0,,
L101125,1,2023-12-01,2023-11-01,1,179,350000.0,348250.0,,780+,95+,<20,IL,purchase,primary,multi_family,ServicerA,current,0,0,0,0,,2023-12-01,LOS1,pending,0,0,0,0,current,0,,
L101125,2,2024-01-01,2023-11-01,2,178,350000.0,346508.75,6.032,780+,95+,<20,IL,purchase,primary,multi_family,ServicerA,current,0,0,0,0,,2024-01-02,ServicerFeed,complete,0,0,0,0,current,0,,
L101125,3,2024-02-01,2023-11-01,3,177,350000.0,344776.21,6.032,780+,95+,<20,IL,purchase,primary,multi_family,ServicerA,current,0,0,0,0,,2024-02-01,LOS2,complete,0,0,0,0,current,0,,
L101125,4,2024-03-01,2023-11-01,4,176,350000.0,343052.33,6.032,780+,95+,<20,IL,purchase,primary,multi_family,ServicerA,current,0,0,0,0,,2024-03-05,ServicerFeed,complete,0,0,0,0,current,0,,
L101125,5,2024-04-01,2023-11-01,5,175,350000.0,342709.27,,780+,95+,<20,IL,purchase,primary,multi_family,ServicerA,delinquent_30_60,30,0,0,0,,2024-04-02,ServicerFeed,pending,0,0,0,0,delinquent,0,,
L101125,6,2024-05-01,2023-11-01,6,174,350000.0,340995.73,,780+,95+,<20,IL,purchase,primary,multi_family,ServicerA,current,0,0,0,0,,2024-05-03,ServicerFeed,pending,0,0,0,0,current,0,,
L101125,7,2024-06-01,2023-11-01,7,173,350000.0,339290.75,6.032,780+,95+,<20,IL,purchase,primary,multi_family,ServicerA,current,0,0,0,0,,2024-06-01,ServicerFeed,complete,0,0,0,0,current,0,,
L101125,8,2024-07-01,2023-11-01,8,172,350000.0,337594.29,6.032,780+,95+,<20,IL,purchase,primary,multi_family,ServicerA,current,0,0,0,0,,2024-07-03,ServicerFeed,complete,0,0,0,0,current,0,,
L101125,9,2024-08-01,2023-11-01,9,171,350000.0,335906.32,6.032,780+,95+,<20,IL,purchase,primary,multi_family,ServicerA,current,0,0,0,0,,2024-08-05,LOS2,complete,0,0,0,0,current,0,,
L101125,10,2024-09-01,2023-11-01,10,170,350000.0,335570.42,6.032,780+,95+,<20,IL,purchase,primary,multi_family,ServicerA,delinquent_30_60,30,0,0,0,,2024-09-02,LOS1,complete,0,0,0,0,delinquent,0,,
L101125,11,2024-10-01,2023-11-01,11,169,350000.0,333892.56,6.032,780+,95+,<20,IL,purchase,primary,multi_family,ServicerA,current,0,0,0,0,,2024-10-02,ServicerFeed,complete,0,0,0,0,current,0,,
L101125,12,2024-11-01,2023-11-01,12,168,350000.0,332223.1,,780+,95+,<20,IL,purchase,primary,multi_family,ServicerA,current,0,0,0,0,,2024-11-01,ServicerFeed,complete,0,0,0,0,current,0,,
L101126,1,2023-04-01,2023-03-01,1,359,150000.0,149250.0,,700-740,95+,20-30,MI,refinance,primary,multi_family,ServicerC,current,0,0,0,0,,2023-04-04,LOS2,complete,0,0,0,0,current,0,,
L101126,2,2023-05-01,2023-03-01,2,358,150000.0,148503.75,5.908,700-740,95+,20-30,MI,refinance,primary,multi_family,ServicerC,current,0,0,0,0,,2023-05-01,LOS1,complete,0,1,0,0,current,0,,
L101126,3,2023-06-01,2023-03-01,3,357,150000.0,147761.23,,700-740,95+,20-30,MI,refinance,primary,multi_family,ServicerC,current,0,0,0,0,,2023-06-05,LOS1,complete,0,0,1,0,current,0,,
L101126,4,2023-07-01,2023-03-01,4,356,150000.0,147613.47,,700-740,95+,20-30,MI,refinance,primary,multi_family,ServicerC,delinquent_90_plus,90,0,0,0,,2023-07-04,LOS1,complete,0,0,0,0,delinquent,0,,
L101126,5,2023-08-01,2023-03-01,5,355,150000.0,-147465.86,5.908,700-740,95+,20-30,MI,refinance,primary,multi_family,ServicerC,delinquent_30_60,60,1,0,0,,2023-08-02,LOS1,pending,0,1,0,0,delinquent,1,negative_balance,
L101126,6,2023-09-01,2023-03-01,6,354,150000.0,0.0,5.908,700-740,95+,20-30,MI,refinance,primary,multi_family,ServicerC,delinquent_30_60,30,0,0,0,,2023-09-01,LOS1,complete,0,0,0,0,delinquent,0,,
L101126,7,2023-10-01,2023-03-01,7,353,150000.0,0.0,5.908,700-740,95+,20-30,MI,refinance,primary,multi_family,ServicerC,current,0,0,0,0,,2023-10-02,ServicerFeed,complete,0,0,0,0,current,0,,
L101126,8,2023-11-01,2023-03-01,8,352,150000.0,0.0,5.908,700-740,95+,20-30,MI,refinance,primary,multi_family,ServicerC,current,0,0,0,0,,2023-11-02,LOS2,complete,0,0,0,0,current,0,,
L101126,9,2023-12-01,2023-03-01,9,351,150000.0,0.0,5.908,700-740,95+,20-30,MI,refinance,primary,multi_family,ServicerC,current,0,0,0,0,,2023-12-05,LOS2,complete,0,1,0,0,current,0,,
L101126,10,2024-01-01,2023-03-01,10,350,150000.0,0.0,5.908,700-740,95+,20-30,MI,refinance,primary,multi_family,ServicerC,current,0,0,0,0,,2024-01-03,ServicerFeed,pending,0,0,0,0,current,0,,
L101126,11,2024-02-01,2023-03-01,11,349,150000.0,0.0,5.908,700-740,95+,20-30,MI,refinance,primary,multi_family,ServicerC,current,0,0,0,0,,2024-02-05,ServicerFeed,complete,0,0,0,0,current,0,,
L101126,12,2024-03-01,2023-03-01,12,348,150000.0,0.0,,700-740,95+,20-30,MI,refinance,primary,multi_family,ServicerC,delinquent_90_plus,90,0,0,0,,2024-03-03,LOS1,pending,0,0,0,0,delinquent,0,,
L101127,1,2023-09-01,2023-08-01,1,359,250000.0,248750.0,6.681,700-740,60-70,30-36,TX,purchase,primary,single_family,ServicerC,current,0,0,0,0,,2023-09-01,LOS2,complete,0,0,0,0,current,0,,
L101127,2,2023-10-01,2023-08-01,2,358,250000.0,-247506.25,6.681,700-740,60-70,30-36,TX,purchase,primary,single_family,ServicerC,current,0,0,0,0,,2023-10-04,ServicerFeed,complete,0,0,0,0,current,1,negative_balance,
L101127,3,2023-11-01,2023-08-01,3,357,250000.0,0.0,6.681,700-740,60-70,30-36,TX,purchase,primary,single_family,ServicerC,current,0,0,0,0,,2023-11-02,LOS2,complete,0,0,0,0,current,0,,
L101127,4,2023-12-01,2023-08-01,4,356,250000.0,0.0,6.681,700-740,60-70,30-36,TX,purchase,primary,single_family,ServicerC,current,0,0,0,0,,2023-12-01,LOS1,missing,0,0,0,0,current,0,,
L101127,5,2024-01-01,2023-08-01,5,355,250000.0,0.0,6.681,700-740,60-70,30-36,TX,purchase,primary,single_family,ServicerC,current,0,0,0,0,,2024-01-03,LOS2,complete,0,0,0,0,current,0,,
L101127,6,2024-02-01,2023-08-01,6,354,250000.0,0.0,,700-740,60-70,30-36,TX,purchase,primary,single_family,ServicerC,current,0,0,0,0,,2024-02-03,LOS2,complete,0,0,0,0,current,0,,
L101127,7,2024-03-01,2023-08-01,7,353,250000.0,0.0,6.681,700-740,60-70,30-36,TX,purchase,primary,single_family,ServicerC,current,0,0,0,0,,2024-03-02,LOS2,missing,0,0,1,0,current,0,,
L101127,8,2024-04-01,2023-08-01,8,352,250000.0,0.0,6.681,700-740,60-70,30-36,TX,purchase,primary,single_family,ServicerC,current,0,0,0,0,,2024-04-05,LOS2,complete,0,0,0,0,current,0,,
L101127,9,2024-05-01,2023-08-01,9,351,250000.0,0.0,6.681,700-740,60-70,30-36,TX,purchase,primary,single_family,ServicerC,current,0,0,0,0,,2024-05-05,ServicerFeed,complete,0,0,0,0,current,0,,
L101127,10,2024-06-01,2023-08-01,10,350,250000.0,0.0,,700-740,60-70,30-36,TX,purchase,primary,single_family,ServicerC,current,0,0,0,0,,2024-06-03,LOS2,complete,0,0,0,0,current,0,,
L101127,11,2024-07-01,2023-08-01,11,349,250000.0,0.0,6.681,700-740,60-70,30-36,TX,purchase,primary,single_family,ServicerC,current,0,0,0,0,,2024-07-03,ServicerFeed,complete,0,0,0,0,current,0,,
L101127,12,2024-08-01,2023-08-01,12,348,250000.0,0.0,6.681,700-740,60-70,30-36,TX,purchase,primary,single_family,ServicerC,current,0,0,0,0,,2024-08-01,LOS1,complete,1,0,0,0,current,0,,
L101128,1,2023-08-01,2023-07-01,1,239,350000.0,348250.0,8.567,740-780,70-80,50+,GA,refinance,primary,condo,ServicerA,current,0,0,0,0,,2023-08-03,ServicerFeed,complete,0,0,0,0,current,0,,
L101128,2,2023-09-01,2023-07-01,2,238,350000.0,346508.75,8.567,740-780,70-80,50+,GA,refinance,primary,condo,ServicerA,current,0,0,0,0,,2023-09-02,LOS2,complete,0,0,0,0,current,0,,
L101128,3,2023-10-01,2023-07-01,3,237,350000.0,344776.21,8.567,740-780,70-80,50+,GA,refinance,primary,condo,ServicerA,current,0,0,0,0,,2023-10-02,ServicerFeed,complete,0,0,0,0,current,0,,
L101128,4,2023-11-01,2023-07-01,4,236,350000.0,343052.33,8.567,740-780,70-80,50+,GA,refinance,primary,condo,ServicerA,current,0,0,0,0,,2023-11-04,ServicerFeed,complete,0,0,0,0,current,0,,
L101128,5,2023-12-01,2023-07-01,5,235,350000.0,-341337.06,8.567,740-780,70-80,50+,GA,refinance,primary,condo,ServicerA,current,0,0,0,0,,2023-12-03,LOS1,complete,1,0,0,0,current,1,negative_balance,
L101128,6,2024-01-01,2023-07-01,6,234,350000.0,0.0,8.567,740-780,70-80,50+,GA,refinance,primary,condo,ServicerA,current,0,0,0,0,,2024-01-04,LOS1,complete,0,0,0,0,current,0,,
L101128,7,2024-02-01,2023-07-01,7,233,350000.0,0.0,8.567,740-780,70-80,50+,GA,refinance,primary,condo,ServicerA,current,0,0,0,0,,2024-02-03,LOS2,complete,0,1,0,0,current,0,,
L101128,8,2024-03-01,2023-07-01,8,232,350000.0,0.0,,740-780,70-80,50+,GA,refinance,primary,condo,ServicerA,current,0,0,0,0,,2024-03-01,LOS2,complete,0,0,0,0,current,0,,
L101128,9,2024-04-01,2023-07-01,9,231,350000.0,0.0,8.567,740-780,70-80,50+,GA,refinance,primary,condo,ServicerA,current,0,0,0,0,,2024-04-05,LOS1,complete,0,0,0,0,current,0,,
L101128,10,2024-05-01,2023-07-01,10,230,350000.0,0.0,8.567,740-780,70-80,50+,GA,refinance,primary,condo,ServicerA,current,0,0,0,0,,2024-05-03,LOS2,complete,0,0,0,0,current,0,,
L101128,11,2024-06-01,2023-07-01,11,229,350000.0,0.0,8.567,740-780,70-80,50+,GA,refinance,primary,condo,ServicerA,current,0,0,0,0,,2024-06-02,LOS1,complete,0,0,0,0,current,0,,
L101128,12,2024-07-01,2023-07-01,12,228,350000.0,0.0,8.567,740-780,70-80,50+,GA,refinance,primary,condo,ServicerA,current,0,0,0,0,,2024-07-04,ServicerFeed,complete,0,0,0,0,current,0,,
L101130,1,2023-08-01,2023-07-01,1,359,500000.0,497500.0,,600-660,80-90,30-36,TX,refinance,second_home,condo,ServicerB,current,0,0,0,0,,2023-08-01,ServicerFeed,complete,0,0,0,0,current,0,,
L101130,2,2023-09-01,2023-07-01,2,358,500000.0,495012.5,,600-660,80-90,30-36,TX,refinance,second_home,condo,ServicerB,current,0,0,0,0,,2023-09-03,LOS1,complete,0,0,0,0,current,0,,
L101130,3,2023-10-01,2023-07-01,3,357,500000.0,492537.44,8.422,600-660,80-90,30-36,TX,refinance,second_home,condo,ServicerB,current,0,0,0,0,,2023-10-02,ServicerFeed,complete,0,0,0,0,current,0,,
L101130,4,2023-11-01,2023-07-01,4,356,500000.0,490074.75,8.422,600-660,80-90,30-36,TX,refinance,second_home,condo,ServicerB,current,0,0,0,0,,2023-11-02,LOS2,complete,0,0,0,0,current,0,,
L101130,5,2023-12-01,2023-07-01,5,355,500000.0,487624.38,8.422,600-660,80-90,30-36,TX,refinance,second_home,condo,ServicerB,current,0,0,0,0,,2023-12-02,LOS1,complete,0,0,0,0,current,0,,
L101130,6,2024-01-01,2023-07-01,6,354,500000.0,-485186.25,,600-660,80-90,30-36,TX,refinance,second_home,condo,ServicerB,current,0,0,0,0,,2024-01-03,ServicerFeed,complete,0,0,0,0,current,1,negative_balance,
L101130,7,2024-02-01,2023-07-01,7,353,500000.0,-485186.25,8.422,600-660,80-90,30-36,TX,refinance,second_home,condo,ServicerB,prepaid,0,0,1,0,,2024-02-01,LOS2,pending,0,0,0,0,prepaid,0,,
L101131,1,2023-07-01,2023-06-01,1,359,250000.0,248750.0,,740-780,70-80,36-43,MI,purchase,investment,single_family,ServicerD,current,0,0,0,0,,2023-07-04,LOS2,complete,0,0,0,0,current,0,,
L101131,2,2023-08-01,2023-06-01,2,358,250000.0,247506.25,7.077,740-780,70-80,36-43,MI,purchase,investment,single_family,ServicerD,current,0,0,0,0,,2023-08-04,LOS2,complete,0,0,0,0,current,0,,
L101131,3,2023-09-01,2023-06-01,3,357,250000.0,246268.72,7.077,740-780,70-80,36-43,MI,purchase,investment,single_family,ServicerD,current,0,0,0,0,,2023-09-02,LOS2,complete,0,0,0,0,current,0,,
L101131,4,2023-10-01,2023-06-01,4,356,250000.0,245037.38,,740-780,70-80,36-43,MI,purchase,investment,single_family,ServicerD,current,0,0,0,0,,2023-10-01,LOS2,missing,0,0,0,0,current,0,,
L101131,5,2023-11-01,2023-06-01,5,355,250000.0,243812.19,7.077,740-780,70-80,36-43,MI,purchase,investment,single_family,ServicerD,current,0,0,0,0,,2023-11-02,LOS2,pending,0,0,0,0,current,0,,
L101131,6,2023-12-01,2023-06-01,6,354,250000.0,242593.13,7.077,740-780,70-80,36-43,MI,purchase,investment,single_family,ServicerD,current,0,0,0,0,,2023-12-01,LOS2,complete,0,0,0,0,current,0,,
L101131,7,2024-01-01,2023-06-01,7,353,250000.0,241380.16,7.077,740-780,70-80,36-43,MI,purchase,investment,single_family,ServicerD,current,0,0,0,0,,2024-01-05,LOS2,complete,0,0,0,0,current,0,,
L101131,8,2024-02-01,2023-06-01,8,352,250000.0,240173.26,7.077,740-780,70-80,36-43,MI,purchase,investment,single_family,ServicerD,current,0,0,0,0,,2024-02-03,LOS2,complete,0,0,0,0,current,0,,
L101131,9,2024-03-01,2023-06-01,9,351,250000.0,238972.39,7.077,740-780,70-80,36-43,MI,purchase,investment,single_family,ServicerD,current,0,0,0,0,,2024-03-02,LOS2,complete,0,0,0,0,current,0,,
L101131,10,2024-04-01,2023-06-01,10,350,250000.0,237777.53,7.077,740-780,70-80,36-43,MI,purchase,investment,single_family,ServicerD,current,0,0,0,0,,2024-04-01,LOS2,complete,0,0,0,0,current,0,,
